level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-TokaraForest;2014-6-19 12:0:00;yes;42;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;2;human;tmchojo;Moises;0;bot;BotTracker;Tanner;4;
DM-TokaraForest;2014-6-19 12:0:00;no;3;human;tmchojo;Moises;0;bot;BotTracker;Tanner;4;
DM-TokaraForest;2014-6-19 12:0:00;yes;43;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;44;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;45;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;46;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;47;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;48;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;49;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;50;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;51;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;52;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;53;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;54;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;55;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;56;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;57;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;58;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;59;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;60;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;61;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;bot;MirrorBot;Aaron;6;bot;OvGUBot;Val;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;62;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;2;bot;MirrorBot;Aaron;6;bot;OvGUBot;Val;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;63;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;64;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;65;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;66;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;67;bot;NizorBot;Hilario;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;2;human;tmchojo;Moises;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;15;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;2;human;Player;Santiago;0;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;3;human;Player;Santiago;0;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;human;Player;Santiago;0;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;5;human;Player;Santiago;0;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;17;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;3;bot;ADANN;Conrad;7;bot;BotTracker;Tanner;4;
DM-TokaraForest;2014-6-19 12:0:00;yes;18;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;4;bot;ADANN;Conrad;7;bot;BotTracker;Tanner;4;
DM-TokaraForest;2014-6-19 12:0:00;no;40;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;human;tmchojo;Moises;0;bot;BotTracker;Tanner;4;
DM-TokaraForest;2014-6-19 12:0:00;no;6;human;Player;Santiago;0;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;no;7;human;Player;Santiago;0;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;no;8;human;Player;Santiago;0;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;no;41;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;42;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;5;bot;ADANN;Conrad;7;bot;BotTracker;Tanner;4;
DM-TokaraForest;2014-6-19 12:0:00;no;43;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;44;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;45;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;46;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;3;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;47;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;48;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;11;bot;BotTracker;Tanner;4;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;12;bot;BotTracker;Tanner;4;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;13;bot;BotTracker;Tanner;4;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;19;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;14;bot;BotTracker;Tanner;4;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;20;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;21;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;15;bot;BotTracker;Tanner;4;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;22;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;23;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;24;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;25;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;3;bot;NizorBot;Hilario;7;human;Player;Gilberto;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;26;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;5;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;27;bot;BotTracker;Tanner;4;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;6;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;49;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;7;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;50;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;8;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;51;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;9;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;52;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;10;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;53;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;11;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;54;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;12;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;55;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;13;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;56;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;57;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;58;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;59;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;60;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;61;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;14;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;62;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;63;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;15;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;16;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;17;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;64;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;65;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;18;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;19;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;66;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;67;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;20;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;21;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;68;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;69;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;22;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;23;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;70;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;71;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;24;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;25;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;72;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;73;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;26;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;74;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;27;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;75;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;28;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;76;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;29;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;77;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;30;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;78;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;31;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;79;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;32;bot;ADANN;Conrad;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;80;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;81;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;82;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;83;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;84;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;85;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;86;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;87;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;88;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;89;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;90;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;91;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;92;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;93;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;94;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;95;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;96;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;97;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;98;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;99;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;100;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;101;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;102;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;103;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;104;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;105;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;106;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;107;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;108;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;109;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;110;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;111;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;112;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;113;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;114;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;115;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;116;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;117;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;118;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;119;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;120;human;Juan_CVC;Daron;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;2;bot;NizorBot;Hilario;7;human;Player;Santiago;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;19;bot;MirrorBot;Aaron;6;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;20;bot;MirrorBot;Aaron;6;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;21;bot;MirrorBot;Aaron;6;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;22;bot;MirrorBot;Aaron;6;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;epic;Thannis;Harold;1;human;tmchojo;Moises;0;
DM-TokaraForest;2014-6-19 12:0:00;no;41;human;Xenija;Todd;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;6;bot;ADANN;Conrad;7;human;Xenija;Todd;0;
DM-TokaraForest;2014-6-19 12:0:00;no;31;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;32;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;33;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;2;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;3;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;5;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;6;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;7;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;8;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;9;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;10;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;11;bot;Conscious-Robots;Humberto;7;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;1;bot;Conscious-Robots;Humberto;7;human;Player;Santiago;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;34;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;35;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;36;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;37;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;no;49;human;Player;Santiago;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;50;human;Player;Santiago;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;51;human;Player;Santiago;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;no;52;human;Player;Santiago;0;bot;ADANN;Conrad;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;16;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;17;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;18;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;3;bot;BotTracker;Tanner;4;human;Player;Gilberto;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;bot;BotTracker;Tanner;4;human;Player;Gilberto;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;19;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;20;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;21;bot;OvGUBot;Val;7;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;38;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;39;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;40;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;41;epic;Thannis;Harold;1;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;human;Player;Santiago;0;bot;Conscious-Robots;Rufus;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;2;human;Player;Santiago;0;bot;Conscious-Robots;Rufus;7;
DM-TokaraForest;2014-6-19 12:0:00;no;3;human;Player;Santiago;0;bot;Conscious-Robots;Rufus;7;
DM-TokaraForest;2014-6-19 12:0:00;no;1;bot;Conscious-Robots;Rufus;7;human;Player;Santiago;0;
DM-TokaraForest;2014-6-19 12:0:00;no;2;bot;Conscious-Robots;Rufus;7;human;Player;Santiago;0;
DM-TokaraForest;2014-6-19 12:0:00;no;3;bot;Conscious-Robots;Rufus;7;human;Player;Santiago;0;
DM-TokaraForest;2014-6-19 12:0:00;no;4;bot;Conscious-Robots;Rufus;7;human;Player;Santiago;0;
DM-TokaraForest;2014-6-19 12:0:00;no;5;bot;Conscious-Robots;Rufus;7;human;Player;Santiago;0;
DM-TokaraForest;2014-6-19 12:0:00;no;6;bot;Conscious-Robots;Rufus;7;human;Player;Santiago;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;human;Player;Santiago;0;bot;Conscious-Robots;Rufus;7;
DM-TokaraForest;2014-6-19 12:0:00;no;7;bot;Conscious-Robots;Rufus;7;human;Player;Santiago;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;5;human;Player;Santiago;0;bot;Conscious-Robots;Rufus;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;20;human;Xenija;Todd;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;21;human;Xenija;Todd;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;human;Xenija;Todd;0;bot;Conscious-Robots;Rufus;7;
DM-TokaraForest;2014-6-19 12:0:00;yes;22;human;Xenija;Todd;0;human;Juan_CVC;Daron;0;
DM-TokaraForest;2014-6-19 12:0:00;yes;1;human;Xenija;Todd;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;4;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;no;5;human;Juan_CVC;Daron;0;epic;Thannis;Harold;1;
DM-TokaraForest;2014-6-19 12:0:00;yes;23;human;Xenija;Todd;0;human;Juan_CVC;Daron;0;
