level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;5;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;6;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;7;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;8;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;9;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;10;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;11;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;12;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;13;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;1;bot;Conscious-Robots;Clay;7;bot;MirrorBot;Emil;6
DM-BP2-CALANDRAS;2014-6-24 12:21:00;no;1;bot;Gandalf;Rupert;7;human;Player;Ezekiel;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;6;epic;Lilith;Ramiro;4;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;4;human;Player;August;0;bot;MirrorBot;Emil;6
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;5;human;Player;August;0;bot;MirrorBot;Emil;6
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;6;human;Player;August;0;bot;MirrorBot;Emil;6
DM-BP2-CALANDRAS;2014-6-24 12:21:00;no;7;human;Player;August;0;bot;MirrorBot;Emil;6
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;1;bot;Gandalf;Rupert;7;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;2;bot;Gandalf;Rupert;7;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;3;bot;Gandalf;Rupert;7;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;4;bot;Gandalf;Rupert;7;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;14;bot;OvGUBot;Barry;7;human;Juan_CVC;Issac;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;5;bot;Gandalf;Rupert;7;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;1;epic;Lilith;Ramiro;4;human;Player;Ezekiel;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;6;bot;Gandalf;Rupert;7;human;tmchojo;Darrick;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;1;human;Juan_CVC;Issac;0;human;Xenija;Jody;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;2;human;Juan_CVC;Issac;0;human;Xenija;Jody;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;3;human;Juan_CVC;Issac;0;human;Xenija;Jody;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;4;human;Juan_CVC;Issac;0;human;Xenija;Jody;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;5;human;Juan_CVC;Issac;0;human;Xenija;Jody;0
DM-BP2-CALANDRAS;2014-6-24 12:21:00;yes;6;human;Juan_CVC;Issac;0;human;Xenija;Jody;0
