level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;epic;Annika;Cornell;3;human;Juan_CVC;Herbert;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;epic;Annika;Cornell;3;human;Juan_CVC;Herbert;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;3;epic;Annika;Cornell;3;human;Juan_CVC;Herbert;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;4;epic;Annika;Cornell;3;human;Juan_CVC;Herbert;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;bot;OvGUBot;Whitney;7;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;human;Player;Dirk;0;bot;MirrorBot;Von;4
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;bot;MirrorBot;Von;4;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;bot;MirrorBot;Von;4;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;human;Player;Dirk;0;bot;MirrorBot;Von;4
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;3;bot;MirrorBot;Von;4;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;3;human;Player;Dirk;0;bot;MirrorBot;Von;4
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;human;Juan_CVC;Herbert;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;human;Juan_CVC;Herbert;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;ADANN;Efrain;7;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;bot;ADANN;Efrain;7;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;3;bot;ADANN;Efrain;7;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;3;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;4;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;5;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;6;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;7;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;8;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;9;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;10;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;11;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;12;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;13;human;Player;Dirk;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;human;tmchojo;Carrol;0;bot;MirrorBot;Von;4
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;human;tmchojo;Carrol;0;bot;MirrorBot;Von;4
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;human;tmchojo;Carrol;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;human;tmchojo;Carrol;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;3;human;tmchojo;Carrol;0;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;MirrorBot;Von;4;bot;ADANN;Efrain;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;BotTracker;Connie;4;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;bot;BotTracker;Connie;4;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;3;bot;BotTracker;Connie;4;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;MirrorBot;Von;4;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;bot;MirrorBot;Von;4;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;3;bot;MirrorBot;Von;4;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;human;Xenija;Thad;0;bot;MirrorBot;Von;4
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;human;Xenija;Thad;0;bot;MirrorBot;Von;4
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;4;bot;MirrorBot;Von;4;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;5;bot;MirrorBot;Von;4;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;6;bot;MirrorBot;Von;4;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;7;bot;MirrorBot;Von;4;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;epic;Annika;Cornell;3;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;epic;Annika;Cornell;3;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;3;epic;Annika;Cornell;3;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;bot;BotTracker;Connie;4;bot;OvGUBot;Whitney;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;bot;BotTracker;Connie;4;bot;OvGUBot;Whitney;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;1;human;tmchojo;Carrol;0;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;2;human;tmchojo;Carrol;0;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;BotTracker;Connie;4;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;no;3;human;tmchojo;Carrol;0;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;bot;BotTracker;Connie;4;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;epic;Annika;Cornell;3;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;epic;Annika;Cornell;3;human;Xenija;Thad;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;ADANN;Herman;7;human;Player;Chet;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;bot;ADANN;Herman;7;human;Player;Chet;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;3;bot;ADANN;Herman;7;human;Player;Chet;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;OvGUBot;Whitney;7;human;Player;Chet;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;Conscious-Robots;Cleveland;7;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;bot;Conscious-Robots;Cleveland;7;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;3;bot;Conscious-Robots;Cleveland;7;human;Player;Dirk;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;OvGUBot;Whitney;7;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;bot;OvGUBot;Whitney;7;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;3;bot;OvGUBot;Whitney;7;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;epic;Rylisa;Matt;1;bot;Conscious-Robots;Cleveland;7
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;epic;Rylisa;Matt;1;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;2;epic;Rylisa;Matt;1;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;3;epic;Rylisa;Matt;1;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;4;epic;Rylisa;Matt;1;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;5;epic;Rylisa;Matt;1;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;6;epic;Rylisa;Matt;1;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;7;epic;Rylisa;Matt;1;human;Juan_CVC;Wyatt;0
DM-DE-Grendelkeep;2014-6-26 11:44:00;yes;1;bot;NizorBot;Cory;7;human;Player;Dirk;0
