level;time;correct;attempt;PlayerType;PlayerName;PlayerAlias;PlayerSkill;GuesserType;GuesserName;GuesserAlias;GuesserSkill; 
DM-TokaraForest;2014-6-26 12:5:00;no;2;bot;MirrorBot;Richard;5;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Xenija;Cortez;0;bot;MirrorBot;Richard;5
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;Xenija;Cortez;0;bot;MirrorBot;Richard;5
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;Player;Malcolm;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;2;human;Player;Malcolm;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;3;human;Player;Malcolm;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Juan_CVC;Alphonse;0;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;no;4;human;Player;Malcolm;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;Juan_CVC;Alphonse;0;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;no;5;human;Player;Malcolm;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;6;human;Player;Malcolm;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;7;human;Player;Malcolm;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;OvGUBot;Man;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;tmchojo;Benny;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;tmchojo;Benny;0;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;epic;Skakruk;Weldon;4;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;epic;Skakruk;Weldon;4;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;epic;Skakruk;Weldon;4;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;epic;Skakruk;Weldon;4;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;5;epic;Skakruk;Weldon;4;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;5;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;6;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;7;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;8;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;9;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;10;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;11;bot;Conscious-Robots;Bobby;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;ADANN;Noble;7;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;ADANN;Noble;7;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;ADANN;Noble;7;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;bot;ADANN;Noble;7;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;tmchojo;Benny;0;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;epic;Skakruk;Weldon;4;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;5;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;6;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;7;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;8;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;9;bot;NizorBot;Sean;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;5;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;6;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;7;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;8;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;9;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;10;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;11;epic;Skakruk;Weldon;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;Xenija;Cortez;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;12;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;13;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;14;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Player;Malcolm;0;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;Player;Malcolm;0;human;Player;Ronny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Player;Ronny;0;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;no;15;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;16;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;17;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;18;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;19;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;20;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;21;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;22;bot;ADANN;Noble;7;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Player;Ronny;0;human;Xenija;Cortez;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;BotTracker;Marcos;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;human;Xenija;Cortez;0;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;BotTracker;Marcos;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;human;Xenija;Cortez;0;human;Player;Malcolm;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;BotTracker;Marcos;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;bot;BotTracker;Marcos;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;5;bot;BotTracker;Marcos;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;6;bot;BotTracker;Marcos;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;epic;Skakruk;Weldon;4;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;epic;Skakruk;Weldon;4;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;epic;Skakruk;Weldon;4;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;4;epic;Skakruk;Weldon;4;human;tmchojo;Benny;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;MirrorBot;Richard;5;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;2;bot;MirrorBot;Richard;5;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;3;bot;MirrorBot;Richard;5;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;1;human;Player;Ronny;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;2;human;Player;Ronny;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;no;3;human;Player;Ronny;0;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;7;bot;BotTracker;Marcos;4;human;Juan_CVC;Alphonse;0
DM-TokaraForest;2014-6-26 12:5:00;yes;1;bot;OvGUBot;Man;7;bot;MirrorBot;Richard;5
